config	codepoints	kinds	matched_entry	baseline	new
ss04	200C:0020:E653:E668	cell	boundary-echo	space|space|qsDay|qsRoe	zwnj/boundary/None/None/|space/boundary/None/None/|qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/
ss04	200C:0020:E668:E668	cell	boundary-echo	space|space|qsRoe.en-y0.ex-y5|qsRoe	zwnj/boundary/None/None/|space/boundary/None/None/|qsRoe/hapax/None/x-height/|qsRoe/hapax/x-height/None/
ss04	200C:00B7:E650:E650	cell	boundary-echo	space|periodcentered|qsPea.half.en-y6.ex-y6|qsPea.en-y6	zwnj/boundary/None/None/|namer-dot/boundary/None/None/|qsPea/half/None/y6/|qsPea/full/y6/None/
ss04	200C:00B7:E650:E653	cell	boundary-echo	space|periodcentered|qsPea|qsDay.half.en-y0.ex-y0	zwnj/boundary/None/None/|namer-dot/boundary/None/None/|qsPea/full/None/baseline/|qsDay/half/baseline/None/
ss04	200C:00B7:E652:E653	cell	boundary-echo	space|periodcentered|qsTea.ex-y0|qsDay.half.en-y0.ex-y0.en-ext-1	zwnj/boundary/None/None/|namer-dot/boundary/None/None/|qsTea/full/None/baseline/|qsDay/half/baseline/None/en-ext-1
ss04	200C:00B7:E653:E652	cell	boundary-echo	space|periodcentered|qsDay|qsTea.en-y0	zwnj/boundary/None/None/|namer-dot/boundary/None/None/|qsDay/full/None/baseline/|qsTea/full/baseline/None/
ss04	200C:00B7:E653:E653	cell	boundary-echo	space|periodcentered|qsDay|qsDay.half.en-y0.ex-y0	zwnj/boundary/None/None/|namer-dot/boundary/None/None/|qsDay/full/None/baseline/|qsDay/half/baseline/None/
ss04	200C:00B7:E653:E668	cell	boundary-echo	space|periodcentered|qsDay|qsRoe	zwnj/boundary/None/None/|namer-dot/boundary/None/None/|qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/
ss04	200C:00B7:E668:E668	cell	boundary-echo	space|periodcentered.lowered|qsRoe.en-y0.ex-y5|qsRoe	zwnj/boundary/None/None/|namer-dot/boundary/None/None/|qsRoe/hapax/None/x-height/|qsRoe/hapax/x-height/None/
ss04	200C:200C:E650:E653	cell	boundary-echo	space|space|qsPea.noentry|qsDay.half.en-y0.ex-y0	zwnj/boundary/None/None/|zwnj/boundary/None/None/|qsPea/full/None/baseline/locked|qsDay/half/baseline/None/
ss04	200C:200C:E650:E668	cell	boundary-echo	space|space|qsPea.half.ex-y5.ex-dips|qsRoe.en-y5.en-con-1	zwnj/boundary/None/None/|zwnj/boundary/None/None/|qsPea/half/None/x-height/locked|qsRoe/hapax/x-height/None/en-con-1
ss04	200C:200C:E652:E652	cell	boundary-echo	space|space|qsTea.ex-y0|qsTea	zwnj/boundary/None/None/|zwnj/boundary/None/None/|qsTea/full/None/None/locked|qsTea/full/None/None/
ss04	200C:200C:E652:E653	cell	boundary-echo	space|space|qsTea.ex-y0|qsDay.half.en-y0.ex-y0.en-ext-1	zwnj/boundary/None/None/|zwnj/boundary/None/None/|qsTea/full/None/baseline/locked|qsDay/half/baseline/None/en-ext-1
ss04	200C:200C:E653:E652	cell	boundary-echo	space|space|qsDay.noentry|qsTea.en-y0	zwnj/boundary/None/None/|zwnj/boundary/None/None/|qsDay/full/None/baseline/locked|qsTea/full/baseline/None/
ss04	200C:200C:E653:E653	cell	boundary-echo	space|space|qsDay.noentry|qsDay.half.en-y0.ex-y0	zwnj/boundary/None/None/|zwnj/boundary/None/None/|qsDay/full/None/baseline/locked|qsDay/half/baseline/None/
ss04	200C:200C:E653:E668	cell	boundary-echo	space|space|qsDay.noentry|qsRoe	zwnj/boundary/None/None/|zwnj/boundary/None/None/|qsDay/full/None/baseline/locked|qsRoe/hapax/baseline/None/
ss04	200C:200C:E668:E668	cell	boundary-echo	space|space|qsRoe.en-y0.ex-y5.noentry|qsRoe	zwnj/boundary/None/None/|zwnj/boundary/None/None/|qsRoe/hapax/None/x-height/locked|qsRoe/hapax/x-height/None/
ss04	200C:E650:E650:E652	cell	boundary-echo	space|qsPea.half.en-y6.ex-y6.noentry|qsPea.en-y6.ex-y0|qsTea	zwnj/boundary/None/None/|qsPea/half/None/y6/locked|qsPea/full/y6/None/|qsTea/full/None/None/
ss04	200C:E650:E650:E653	cell	boundary-echo	space|qsPea.half.en-y6.ex-y6.noentry|qsPea.en-y6.ex-y0|qsDay.half.en-y0.ex-y0	zwnj/boundary/None/None/|qsPea/half/None/y6/locked|qsPea/full/y6/baseline/|qsDay/half/baseline/None/
ss04	200C:E650:E650:E668	cell,seam	boundary-echo	space|qsPea.noentry|qsPea.half.ex-y5.ex-dips|qsRoe.en-y5.en-con-1	zwnj/boundary/None/None/|qsPea/half/None/y6/locked|qsPea/half/y6/x-height/|qsRoe/hapax/x-height/None/en-con-1
ss04	200C:E650:E652:E653	cell	boundary-echo	space|qsPea.noentry|qsTea.ex-y0|qsDay.half.en-y0.ex-y0.en-ext-1	zwnj/boundary/None/None/|qsPea/full/None/None/locked|qsTea/full/None/baseline/|qsDay/half/baseline/None/en-ext-1
ss04	200C:E650:E653:0020	cell	boundary-echo	space|qsPea.noentry|qsDay.half.en-y0.ex-y0|space	zwnj/boundary/None/None/|qsPea/full/None/baseline/locked|qsDay/half/baseline/None/|space/boundary/None/None/
ss04	200C:E650:E653:00B7	cell	boundary-echo	space|qsPea.noentry|qsDay.half.en-y0.ex-y0|periodcentered	zwnj/boundary/None/None/|qsPea/full/None/baseline/locked|qsDay/half/baseline/None/|namer-dot/boundary/None/None/
ss04	200C:E650:E653:200C	cell	boundary-echo	space|qsPea.noentry|qsDay.half.en-y0.ex-y0|space	zwnj/boundary/None/None/|qsPea/full/None/baseline/locked|qsDay/half/baseline/None/|zwnj/boundary/None/None/
ss04	200C:E650:E653:E650	cell	boundary-echo	space|qsPea.noentry|qsDay.half.en-y0.ex-y0|qsPea	zwnj/boundary/None/None/|qsPea/full/None/baseline/locked|qsDay/half/baseline/None/|qsPea/full/None/None/
ss04	200C:E650:E653:E652	cell	boundary-echo	space|qsPea.noentry|qsDay.half.en-y0.ex-y0|qsTea.en-y0	zwnj/boundary/None/None/|qsPea/full/None/baseline/locked|qsDay/half/baseline/baseline/|qsTea/full/baseline/None/
ss04	200C:E650:E653:E653	cell	boundary-echo	space|qsPea.noentry|qsDay.half.en-y0.ex-y0|qsDay.half.en-y0.ex-y0	zwnj/boundary/None/None/|qsPea/full/None/baseline/locked|qsDay/half/baseline/baseline/|qsDay/half/baseline/None/
ss04	200C:E650:E653:E668	cell	boundary-echo	space|qsPea.noentry|qsDay.half.en-y0.ex-y0|qsRoe	zwnj/boundary/None/None/|qsPea/full/None/baseline/locked|qsDay/half/baseline/baseline/|qsRoe/hapax/baseline/None/
ss04	200C:E650:E668:0020	cell	boundary-echo	space|qsPea.half.ex-y5.ex-dips|qsRoe.en-y5.en-con-1|space	zwnj/boundary/None/None/|qsPea/half/None/x-height/locked|qsRoe/hapax/x-height/None/en-con-1|space/boundary/None/None/
ss04	200C:E650:E668:00B7	cell	boundary-echo	space|qsPea.half.ex-y5.ex-dips|qsRoe.en-y5.en-con-1|periodcentered	zwnj/boundary/None/None/|qsPea/half/None/x-height/locked|qsRoe/hapax/x-height/None/en-con-1|namer-dot/boundary/None/None/
ss04	200C:E650:E668:200C	cell	boundary-echo	space|qsPea.half.ex-y5.ex-dips|qsRoe.en-y5.en-con-1|space	zwnj/boundary/None/None/|qsPea/half/None/x-height/locked|qsRoe/hapax/x-height/None/en-con-1|zwnj/boundary/None/None/
ss04	200C:E650:E668:E650	cell	boundary-echo	space|qsPea.half.ex-y5.ex-dips|qsRoe.en-y5.en-con-1|qsPea	zwnj/boundary/None/None/|qsPea/half/None/x-height/locked|qsRoe/hapax/x-height/None/en-con-1|qsPea/full/None/None/
ss04	200C:E650:E668:E652	cell	boundary-echo	space|qsPea.half.ex-y5.ex-dips|qsRoe.en-y5.en-con-1|qsTea	zwnj/boundary/None/None/|qsPea/half/None/x-height/locked|qsRoe/hapax/x-height/None/en-con-1|qsTea/full/None/None/
ss04	200C:E650:E668:E653	cell	boundary-echo	space|qsPea.half.ex-y5.ex-dips|qsRoe.en-y5.en-con-1|qsDay	zwnj/boundary/None/None/|qsPea/half/None/x-height/locked|qsRoe/hapax/x-height/None/en-con-1|qsDay/full/None/None/
ss04	200C:E650:E668:E668	cell	boundary-echo	space|qsPea.half.ex-y5.ex-dips|qsRoe.ex-y0|qsRoe	zwnj/boundary/None/None/|qsPea/half/None/x-height/locked|qsRoe/hapax/x-height/baseline/en-con-1|qsRoe/hapax/baseline/None/
ss04	200C:E652:E650:E650	cell	boundary-echo	space|qsTea.noentry|qsPea.half.en-y6.ex-y6|qsPea.en-y6	zwnj/boundary/None/None/|qsTea/full/None/None/locked|qsPea/half/None/y6/|qsPea/full/y6/None/
ss04	200C:E652:E650:E653	cell	boundary-echo	space|qsTea.noentry|qsPea|qsDay.half.en-y0.ex-y0	zwnj/boundary/None/None/|qsTea/full/None/None/locked|qsPea/full/None/baseline/|qsDay/half/baseline/None/
ss04	200C:E652:E652:0020	cell	boundary-echo	space|qsTea.ex-y0|qsTea|space	zwnj/boundary/None/None/|qsTea/full/None/None/locked|qsTea/full/None/None/|space/boundary/None/None/
ss04	200C:E652:E652:00B7	cell	boundary-echo	space|qsTea.ex-y0|qsTea|periodcentered	zwnj/boundary/None/None/|qsTea/full/None/None/locked|qsTea/full/None/None/|namer-dot/boundary/None/None/
ss04	200C:E652:E652:200C	cell	boundary-echo	space|qsTea.ex-y0|qsTea|space	zwnj/boundary/None/None/|qsTea/full/None/None/locked|qsTea/full/None/None/|zwnj/boundary/None/None/
ss04	200C:E652:E652:E650	cell	boundary-echo	space|qsTea.ex-y0|qsTea|qsPea	zwnj/boundary/None/None/|qsTea/full/None/None/locked|qsTea/full/None/None/|qsPea/full/None/None/
ss04	200C:E652:E652:E652	cell	boundary-echo	space|qsTea.ex-y0|qsTea|qsTea	zwnj/boundary/None/None/|qsTea/full/None/None/locked|qsTea/full/None/None/|qsTea/full/None/None/
ss04	200C:E652:E652:E653	cell	boundary-echo	space|qsTea.noentry|qsTea.ex-y0|qsDay.half.en-y0.ex-y0.en-ext-1	zwnj/boundary/None/None/|qsTea/full/None/None/locked|qsTea/full/None/baseline/|qsDay/half/baseline/None/en-ext-1
ss04	200C:E652:E653:0020	cell	boundary-echo	space|qsTea.ex-y0|qsDay.half.en-y0.ex-y0.en-ext-1|space	zwnj/boundary/None/None/|qsTea/full/None/baseline/locked|qsDay/half/baseline/None/en-ext-1|space/boundary/None/None/
ss04	200C:E652:E653:00B7	cell	boundary-echo	space|qsTea.ex-y0|qsDay.half.en-y0.ex-y0.en-ext-1|periodcentered	zwnj/boundary/None/None/|qsTea/full/None/baseline/locked|qsDay/half/baseline/None/en-ext-1|namer-dot/boundary/None/None/
ss04	200C:E652:E653:200C	cell	boundary-echo	space|qsTea.ex-y0|qsDay.half.en-y0.ex-y0.en-ext-1|space	zwnj/boundary/None/None/|qsTea/full/None/baseline/locked|qsDay/half/baseline/None/en-ext-1|zwnj/boundary/None/None/
ss04	200C:E652:E653:E650	cell	boundary-echo	space|qsTea.ex-y0|qsDay.half.en-y0.ex-y0.en-ext-1|qsPea	zwnj/boundary/None/None/|qsTea/full/None/baseline/locked|qsDay/half/baseline/None/en-ext-1|qsPea/full/None/None/
ss04	200C:E652:E653:E652	cell	boundary-echo	space|qsTea.ex-y0|qsDay.half.en-y0.ex-y0.en-ext-1|qsTea.en-y0	zwnj/boundary/None/None/|qsTea/full/None/baseline/locked|qsDay/half/baseline/baseline/en-ext-1|qsTea/full/baseline/None/
ss04	200C:E652:E653:E653	cell	boundary-echo	space|qsTea.ex-y0|qsDay.half.en-y0.ex-y0.en-ext-1|qsDay.half.en-y0.ex-y0	zwnj/boundary/None/None/|qsTea/full/None/baseline/locked|qsDay/half/baseline/baseline/en-ext-1|qsDay/half/baseline/None/
ss04	200C:E652:E653:E668	cell	boundary-echo	space|qsTea.ex-y0|qsDay.half.en-y0.ex-y0.en-ext-1|qsRoe	zwnj/boundary/None/None/|qsTea/full/None/baseline/locked|qsDay/half/baseline/baseline/en-ext-1|qsRoe/hapax/baseline/None/
ss04	200C:E652:E668:E668	cell	boundary-echo	space|qsTea.half.en-y8.ex-y5.noentry|qsRoe.ex-y0|qsRoe	zwnj/boundary/None/None/|qsTea/half/None/x-height/locked|qsRoe/hapax/x-height/baseline/en-con-1|qsRoe/hapax/baseline/None/
ss04	200C:E653:E650:E650	cell	boundary-echo	space|qsDay.noentry|qsPea.half.en-y6.ex-y6|qsPea.en-y6	zwnj/boundary/None/None/|qsDay/full/None/None/locked|qsPea/half/None/y6/|qsPea/full/y6/None/
ss04	200C:E653:E650:E653	cell	boundary-echo	space|qsDay.noentry|qsPea|qsDay.half.en-y0.ex-y0	zwnj/boundary/None/None/|qsDay/full/None/None/locked|qsPea/full/None/baseline/|qsDay/half/baseline/None/
ss04	200C:E653:E652:0020	cell	boundary-echo	space|qsDay.noentry|qsTea.en-y0|space	zwnj/boundary/None/None/|qsDay/full/None/baseline/locked|qsTea/full/baseline/None/|space/boundary/None/None/
ss04	200C:E653:E652:00B7	cell	boundary-echo	space|qsDay.noentry|qsTea.en-y0|periodcentered	zwnj/boundary/None/None/|qsDay/full/None/baseline/locked|qsTea/full/baseline/None/|namer-dot/boundary/None/None/
ss04	200C:E653:E652:200C	cell	boundary-echo	space|qsDay.noentry|qsTea.en-y0|space	zwnj/boundary/None/None/|qsDay/full/None/baseline/locked|qsTea/full/baseline/None/|zwnj/boundary/None/None/
ss04	200C:E653:E652:E650	cell	boundary-echo	space|qsDay.noentry|qsTea.en-y0|qsPea	zwnj/boundary/None/None/|qsDay/full/None/baseline/locked|qsTea/full/baseline/None/|qsPea/full/None/None/
ss04	200C:E653:E652:E652	cell	boundary-echo	space|qsDay.noentry|qsTea.en-y0|qsTea	zwnj/boundary/None/None/|qsDay/full/None/baseline/locked|qsTea/full/baseline/None/|qsTea/full/None/None/
ss04	200C:E653:E652:E653	cell	boundary-echo	space|qsDay.noentry|qsTea.ex-y0|qsDay.half.en-y0.ex-y0.en-ext-1	zwnj/boundary/None/None/|qsDay/full/None/None/locked|qsTea/full/None/baseline/|qsDay/half/baseline/None/en-ext-1
ss04	200C:E653:E652:E668	cell,seam	boundary-echo	space|qsDay.noentry|qsTea.half.ex-y5|qsRoe.en-y5.en-con-1	zwnj/boundary/None/None/|qsDay/full/None/baseline/locked|qsTea/full/baseline/None/|qsRoe/hapax/None/None/
ss04	200C:E653:E653:0020	cell	boundary-echo	space|qsDay.noentry|qsDay.half.en-y0.ex-y0|space	zwnj/boundary/None/None/|qsDay/full/None/baseline/locked|qsDay/half/baseline/None/|space/boundary/None/None/
ss04	200C:E653:E653:00B7	cell	boundary-echo	space|qsDay.noentry|qsDay.half.en-y0.ex-y0|periodcentered	zwnj/boundary/None/None/|qsDay/full/None/baseline/locked|qsDay/half/baseline/None/|namer-dot/boundary/None/None/
ss04	200C:E653:E653:200C	cell	boundary-echo	space|qsDay.noentry|qsDay.half.en-y0.ex-y0|space	zwnj/boundary/None/None/|qsDay/full/None/baseline/locked|qsDay/half/baseline/None/|zwnj/boundary/None/None/
ss04	200C:E653:E653:E650	cell	boundary-echo	space|qsDay.noentry|qsDay.half.en-y0.ex-y0|qsPea	zwnj/boundary/None/None/|qsDay/full/None/baseline/locked|qsDay/half/baseline/None/|qsPea/full/None/None/
ss04	200C:E653:E653:E652	cell	boundary-echo	space|qsDay.noentry|qsDay.half.en-y0.ex-y0|qsTea.en-y0	zwnj/boundary/None/None/|qsDay/full/None/baseline/locked|qsDay/half/baseline/baseline/|qsTea/full/baseline/None/
ss04	200C:E653:E653:E653	cell	boundary-echo	space|qsDay.noentry|qsDay.half.en-y0.ex-y0|qsDay.half.en-y0.ex-y0	zwnj/boundary/None/None/|qsDay/full/None/baseline/locked|qsDay/half/baseline/baseline/|qsDay/half/baseline/None/
ss04	200C:E653:E653:E668	cell	boundary-echo	space|qsDay.noentry|qsDay.half.en-y0.ex-y0|qsRoe	zwnj/boundary/None/None/|qsDay/full/None/baseline/locked|qsDay/half/baseline/baseline/|qsRoe/hapax/baseline/None/
ss04	200C:E653:E668:0020	cell	boundary-echo	space|qsDay.noentry|qsRoe|space	zwnj/boundary/None/None/|qsDay/full/None/baseline/locked|qsRoe/hapax/baseline/None/|space/boundary/None/None/
ss04	200C:E653:E668:00B7	cell	boundary-echo	space|qsDay.noentry|qsRoe|periodcentered	zwnj/boundary/None/None/|qsDay/full/None/baseline/locked|qsRoe/hapax/baseline/None/|namer-dot/boundary/None/None/
ss04	200C:E653:E668:200C	cell	boundary-echo	space|qsDay.noentry|qsRoe|space	zwnj/boundary/None/None/|qsDay/full/None/baseline/locked|qsRoe/hapax/baseline/None/|zwnj/boundary/None/None/
ss04	200C:E653:E668:E650	cell	boundary-echo	space|qsDay.noentry|qsRoe|qsPea	zwnj/boundary/None/None/|qsDay/full/None/baseline/locked|qsRoe/hapax/baseline/None/|qsPea/full/None/None/
ss04	200C:E653:E668:E652	cell	boundary-echo	space|qsDay.noentry|qsRoe|qsTea	zwnj/boundary/None/None/|qsDay/full/None/baseline/locked|qsRoe/hapax/baseline/None/|qsTea/full/None/None/
ss04	200C:E653:E668:E653	cell	boundary-echo	space|qsDay.noentry|qsRoe|qsDay	zwnj/boundary/None/None/|qsDay/full/None/baseline/locked|qsRoe/hapax/baseline/None/|qsDay/full/None/None/
ss04	200C:E653:E668:E668	cell	boundary-echo	space|qsDay.noentry|qsRoe.en-y0.ex-y5|qsRoe	zwnj/boundary/None/None/|qsDay/full/None/baseline/locked|qsRoe/hapax/baseline/x-height/|qsRoe/hapax/x-height/None/
ss04	200C:E665:E679:E650	cell	boundary-echo	space|qsMay.noentry|qsOy.en-y5.ex-y0|qsPea	zwnj/boundary/None/None/|qsMay/loop/None/x-height/locked|qsOy/hapax/x-height/None/|qsPea/full/None/None/
ss04	200C:E668:E650:E650	cell	boundary-echo	space|qsRoe.noentry|qsPea.half.en-y6.ex-y6|qsPea.en-y6	zwnj/boundary/None/None/|qsRoe/hapax/None/None/locked|qsPea/half/None/y6/|qsPea/full/y6/None/
ss04	200C:E668:E650:E653	cell	boundary-echo	space|qsRoe.noentry|qsPea|qsDay.half.en-y0.ex-y0	zwnj/boundary/None/None/|qsRoe/hapax/None/None/locked|qsPea/full/None/baseline/|qsDay/half/baseline/None/
ss04	200C:E668:E652:E653	cell	boundary-echo	space|qsRoe.noentry|qsTea.ex-y0|qsDay.half.en-y0.ex-y0.en-ext-1	zwnj/boundary/None/None/|qsRoe/hapax/None/None/locked|qsTea/full/None/baseline/|qsDay/half/baseline/None/en-ext-1
ss04	200C:E668:E653:E652	cell	boundary-echo	space|qsRoe.noentry|qsDay|qsTea.en-y0	zwnj/boundary/None/None/|qsRoe/hapax/None/None/locked|qsDay/full/None/baseline/|qsTea/full/baseline/None/
ss04	200C:E668:E653:E653	cell	boundary-echo	space|qsRoe.noentry|qsDay|qsDay.half.en-y0.ex-y0	zwnj/boundary/None/None/|qsRoe/hapax/None/None/locked|qsDay/full/None/baseline/|qsDay/half/baseline/None/
ss04	200C:E668:E653:E668	cell	boundary-echo	space|qsRoe.noentry|qsDay|qsRoe	zwnj/boundary/None/None/|qsRoe/hapax/None/None/locked|qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/
ss04	200C:E668:E668:0020	cell	boundary-echo	space|qsRoe.en-y0.ex-y5.noentry|qsRoe|space	zwnj/boundary/None/None/|qsRoe/hapax/None/x-height/locked|qsRoe/hapax/x-height/None/|space/boundary/None/None/
ss04	200C:E668:E668:00B7	cell	boundary-echo	space|qsRoe.en-y0.ex-y5.noentry|qsRoe|periodcentered	zwnj/boundary/None/None/|qsRoe/hapax/None/x-height/locked|qsRoe/hapax/x-height/None/|namer-dot/boundary/None/None/
ss04	200C:E668:E668:200C	cell	boundary-echo	space|qsRoe.en-y0.ex-y5.noentry|qsRoe|space	zwnj/boundary/None/None/|qsRoe/hapax/None/x-height/locked|qsRoe/hapax/x-height/None/|zwnj/boundary/None/None/
ss04	200C:E668:E668:E650	cell	boundary-echo	space|qsRoe.en-y0.ex-y5.noentry|qsRoe|qsPea	zwnj/boundary/None/None/|qsRoe/hapax/None/x-height/locked|qsRoe/hapax/x-height/None/|qsPea/full/None/None/
ss04	200C:E668:E668:E652	cell	boundary-echo	space|qsRoe.en-y0.ex-y5.noentry|qsRoe|qsTea	zwnj/boundary/None/None/|qsRoe/hapax/None/x-height/locked|qsRoe/hapax/x-height/None/|qsTea/full/None/None/
ss04	200C:E668:E668:E653	cell	boundary-echo	space|qsRoe.en-y0.ex-y5.noentry|qsRoe|qsDay	zwnj/boundary/None/None/|qsRoe/hapax/None/x-height/locked|qsRoe/hapax/x-height/None/|qsDay/full/None/None/
ss04	200C:E668:E668:E668	cell	boundary-echo	space|qsRoe.en-y0.ex-y5.noentry|qsRoe.ex-y0|qsRoe	zwnj/boundary/None/None/|qsRoe/hapax/None/x-height/locked|qsRoe/hapax/x-height/baseline/|qsRoe/hapax/baseline/None/
ss04	E650:0020:E650:E650	cell	boundary-echo	qsPea|space|qsPea.half.en-y6.ex-y6|qsPea.en-y6	qsPea/full/None/None/|space/boundary/None/None/|qsPea/half/None/y6/|qsPea/full/y6/None/
ss04	E650:0020:E650:E653	cell	boundary-echo	qsPea|space|qsPea|qsDay.half.en-y0.ex-y0	qsPea/full/None/None/|space/boundary/None/None/|qsPea/full/None/baseline/|qsDay/half/baseline/None/
ss04	E650:0020:E652:E653	cell	boundary-echo	qsPea|space|qsTea.ex-y0|qsDay.half.en-y0.ex-y0.en-ext-1	qsPea/full/None/None/|space/boundary/None/None/|qsTea/full/None/baseline/|qsDay/half/baseline/None/en-ext-1
ss04	E650:0020:E653:E652	cell	boundary-echo	qsPea|space|qsDay|qsTea.en-y0	qsPea/full/None/None/|space/boundary/None/None/|qsDay/full/None/baseline/|qsTea/full/baseline/None/
ss04	E650:0020:E653:E653	cell	boundary-echo	qsPea|space|qsDay|qsDay.half.en-y0.ex-y0	qsPea/full/None/None/|space/boundary/None/None/|qsDay/full/None/baseline/|qsDay/half/baseline/None/
ss04	E650:0020:E653:E668	cell	boundary-echo	qsPea|space|qsDay|qsRoe	qsPea/full/None/None/|space/boundary/None/None/|qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/
ss04	E650:0020:E668:E668	cell	boundary-echo	qsPea|space|qsRoe.en-y0.ex-y5|qsRoe	qsPea/full/None/None/|space/boundary/None/None/|qsRoe/hapax/None/x-height/|qsRoe/hapax/x-height/None/
ss04	E650:00B7:E650:E650	cell	dangling-anchor-dropped	qsPea|periodcentered|qsPea.half.en-y6.ex-y6|qsPea.en-y6	qsPea/full/None/None/|namer-dot/boundary/None/None/|qsPea/half/None/y6/|qsPea/full/y6/None/
ss04	E650:00B7:E650:E653	cell	dangling-anchor-dropped	qsPea|periodcentered|qsPea|qsDay.half.en-y0.ex-y0	qsPea/full/None/None/|namer-dot/boundary/None/None/|qsPea/full/None/baseline/|qsDay/half/baseline/None/
ss04	E650:00B7:E652:E653	cell	dangling-anchor-dropped	qsPea|periodcentered|qsTea.ex-y0|qsDay.half.en-y0.ex-y0.en-ext-1	qsPea/full/None/None/|namer-dot/boundary/None/None/|qsTea/full/None/baseline/|qsDay/half/baseline/None/en-ext-1
ss04	E650:00B7:E653:E652	cell	bare-name-live-join	qsPea|periodcentered|qsDay|qsTea.en-y0	qsPea/full/None/None/|namer-dot/boundary/None/None/|qsDay/full/None/baseline/|qsTea/full/baseline/None/
ss04	E650:00B7:E653:E653	cell	dangling-anchor-dropped	qsPea|periodcentered|qsDay|qsDay.half.en-y0.ex-y0	qsPea/full/None/None/|namer-dot/boundary/None/None/|qsDay/full/None/baseline/|qsDay/half/baseline/None/
ss04	E650:00B7:E653:E668	cell	bare-name-live-join	qsPea|periodcentered|qsDay|qsRoe	qsPea/full/None/None/|namer-dot/boundary/None/None/|qsDay/full/None/baseline/|qsRoe/hapax/baseline/None/
ss04	E650:00B7:E668:E668	cell	dangling-anchor-dropped	qsPea|periodcentered.lowered|qsRoe.en-y0.ex-y5|qsRoe	qsPea/full/None/None/|namer-dot/boundary/None/None/|qsRoe/hapax/None/x-height/|qsRoe/hapax/x-height/None/
ss04	E650:200C:E650:E653	cell	boundary-echo	qsPea|space|qsPea.noentry|qsDay.half.en-y0.ex-y0	qsPea/full/None/None/|zwnj/boundary/None/None/|qsPea/full/None/baseline/locked|qsDay/half/baseline/None/
ss04	E650:200C:E650:E665	cell	boundary-echo	qsPea|space|qsPea.noentry|qsMay.en-y0.ex-y5.en-ext-1	qsPea/full/None/None/|zwnj/boundary/None/None/|qsPea/full/None/baseline/locked|qsMay/loop/baseline/None/
ss04	E650:200C:E650:E668	cell	boundary-echo	qsPea|space|qsPea.half.ex-y5.ex-dips|qsRoe.en-y5.en-con-1	qsPea/full/None/None/|zwnj/boundary/None/None/|qsPea/half/None/x-height/locked|qsRoe/hapax/x-height/None/en-con-1
ss04	E650:200C:E650:E670	cell	boundary-echo	qsPea|space|qsPea.half.ex-y5.ex-dips|qsIt.en-y5.ex-y0	qsPea/full/None/None/|zwnj/boundary/None/None/|qsPea/half/None/x-height/locked|qsIt/hapax/x-height/None/
ss04	E650:200C:E652:E652	cell	boundary-echo	qsPea|space|qsTea.ex-y0|qsTea	qsPea/full/None/None/|zwnj/boundary/None/None/|qsTea/full/None/None/locked|qsTea/full/None/None/
ss04	E650:200C:E652:E653	cell	boundary-echo	qsPea|space|qsTea.ex-y0|qsDay.half.en-y0.ex-y0.en-ext-1	qsPea/full/None/None/|zwnj/boundary/None/None/|qsTea/full/None/baseline/locked|qsDay/half/baseline/None/en-ext-1
ss04	E650:200C:E653:E652	cell	boundary-echo	qsPea|space|qsDay.noentry|qsTea.en-y0	qsPea/full/None/None/|zwnj/boundary/None/None/|qsDay/full/None/baseline/locked|qsTea/full/baseline/None/
ss04	E650:200C:E653:E653	cell	boundary-echo	qsPea|space|qsDay.noentry|qsDay.half.en-y0.ex-y0	qsPea/full/None/None/|zwnj/boundary/None/None/|qsDay/full/None/baseline/locked|qsDay/half/baseline/None/
ss04	E650:200C:E653:E668	cell	boundary-echo	qsPea|space|qsDay.noentry|qsRoe	qsPea/full/None/None/|zwnj/boundary/None/None/|qsDay/full/None/baseline/locked|qsRoe/hapax/baseline/None/
ss04	E650:200C:E668:E668	cell	boundary-echo	qsPea|space|qsRoe.en-y0.ex-y5.noentry|qsRoe	qsPea/full/None/None/|zwnj/boundary/None/None/|qsRoe/hapax/None/x-height/locked|qsRoe/hapax/x-height/None/
ss04	E650:E650:0020:0020	cell	boundary-echo	qsPea.half.en-y6.ex-y6|qsPea.en-y6|space|space	qsPea/half/None/y6/|qsPea/full/y6/None/|space/boundary/None/None/|space/boundary/None/None/
ss04	E650:E650:0020:00B7	cell	boundary-echo	qsPea.half.en-y6.ex-y6|qsPea.en-y6|space|periodcentered	qsPea/half/None/y6/|qsPea/full/y6/None/|space/boundary/None/None/|namer-dot/boundary/None/None/
ss04	E650:E650:0020:200C	cell	boundary-echo	qsPea.half.en-y6.ex-y6|qsPea.en-y6|space|space	qsPea/half/None/y6/|qsPea/full/y6/None/|space/boundary/None/None/|zwnj/boundary/None/None/
ss04	E650:E650:0020:E650	cell	boundary-echo	qsPea.half.en-y6.ex-y6|qsPea.en-y6|space|qsPea	qsPea/half/None/y6/|qsPea/full/y6/None/|space/boundary/None/None/|qsPea/full/None/None/
ss04	E650:E650:0020:E652	cell	boundary-echo	qsPea.half.en-y6.ex-y6|qsPea.en-y6|space|qsTea	qsPea/half/None/y6/|qsPea/full/y6/None/|space/boundary/None/None/|qsTea/full/None/None/
