# treaty table, config default
left	right	junction	extension	kern
qsMay.loop.en-y0	qsAt.falling.ex-y0.ex-ext-3	break	0	0
qsMay.loop.en-y0	qsAt.rising	break	0	0
qsMay.loop.en-y0	qsAt.rising.ex-y5	break	0	0
qsMay.loop.en-y0	qsBay.hapax	break	0	0
qsMay.loop.en-y0	qsBay.hapax.ex-y0	break	0	0
qsMay.loop.en-y0	qsFee.loop.ex-y5	break	0	0
qsMay.loop.en-y0	qsFee.loop.ex-y5.ex-ext-1	break	0	0
qsMay.loop.en-y0	qsFee.loop.ex-y5.ex-ext-3	break	0	0
qsMay.loop.en-y0	qsGay.hapax	break	0	0
qsMay.loop.en-y0	qsGay.hapax.ex-y0	break	0	0
qsMay.loop.en-y0	qsGay.hapax.ex-y0.ex-ext-1	break	0	0
qsMay.loop.en-y0	qsGay.hapax.ex-y5	break	0	0
qsMay.loop.en-y0	qsGay.hapax.ex-y5.ex-ext-1	break	0	0
qsMay.loop.en-y0	qsGay.hapax.ex-y5.ex-ext-3	break	0	0
qsMay.loop.en-y0	qsI.loop	break	0	0
qsMay.loop.en-y0	qsI.loop.ex-y5	break	0	0
qsMay.loop.en-y0	qsI.loop.ex-y5.ex-ext-1	break	0	0
qsMay.loop.en-y0	qsKey.hapax	break	0	0
qsMay.loop.en-y0	qsKey.hapax.ex-y0	break	0	0
qsMay.loop.en-y0	qsKey.hapax.ex-y0.ex-con-1	break	0	0
qsMay.loop.en-y0	qsLow.hapax	break	0	0
qsMay.loop.en-y0	qsLow.hapax.ex-y5	break	0	0
qsMay.loop.en-y0	qsLow.hapax.ex-y5.ex-ext-1	break	0	0
qsMay.loop.en-y0	qsMay.grounded-loop.ex-y0	break	0	0
qsMay.loop.en-y0	qsMay.loop	break	0	0
qsMay.loop.en-y0	qsMay.loop.ex-y5	break	0	0
qsMay.loop.en-y0	qsMay.loop.ex-y5.ex-ext-1	break	0	0
qsMay.loop.en-y0	qsMay.loop.ex-y5.ex-ext-2	break	0	0
qsMay.loop.en-y0	qsOoze.hapax	break	0	0
qsMay.loop.en-y0	qsOoze.hapax.ex-y0	break	0	0
qsMay.loop.en-y0	qsOut.normal	break	0	0
qsMay.loop.en-y0	qsOut.swept-up.ex-y5	break	0	0
qsMay.loop.en-y0	qsOut.swept-up.ex-y5.ex-ext-1	break	0	0
qsMay.loop.en-y0	qsOut_qsTea.hapax	break	0	0
qsMay.loop.en-y0	qsRoe.hapax.ex-y5	break	0	0
qsMay.loop.en-y0	qsSee.curled-over.ex-y6	break	0	0
qsMay.loop.en-y0	qsSee.normal	break	0	0
qsMay.loop.en-y0	qsSee.normal.ex-y8	break	0	0
qsMay.loop.en-y0	qsSee.straighter.ex-y0	break	0	0
qsMay.loop.en-y0	qsSee.straighter.ex-y0.ex-ext-2	break	0	0
qsMay.loop.en-y0	qsSee.straightest.ex-y0	break	0	0
qsMay.loop.en-y0	qsSee_qsUtter.hapax	break	0	0
qsMay.loop.en-y0	qsSee_qsUtter.hapax.ex-y5	break	0	0
qsMay.loop.en-y0	qsSee_qsUtter.hapax.ex-y5.ex-ext-1	break	0	0
qsMay.loop.en-y0	qsTea.full	break	0	0
qsMay.loop.en-y0	qsTea.full.ex-y0	break	0	0
qsMay.loop.en-y0	qsTea.half.ex-y5	break	0	0
qsMay.loop.en-y0	qsTea.half.ex-y5.ex-ext-1	break	0	0
qsMay.loop.en-y0	qsTea_qsOy.hapax	break	0	0
qsMay.loop.en-y0	qsTea_qsOy.hapax.ex-y0	break	0	0
qsMay.loop.en-y0	qsThaw.hapax	break	0	0
qsMay.loop.en-y0	qsUtter.mono	break	0	0
qsMay.loop.en-y0	qsUtter.mono.ex-y5	break	0	0
qsMay.loop.en-y0	qsUtter.mono.ex-y5.ex-ext-1	break	0	0
qsMay.loop.en-y0	qsVie.normal	break	0	0
qsMay.loop.en-y0	qsVie.swept-out.ex-y0	break	0	0
qsMay.loop.en-y0	qsVie_qsUtter.hapax	break	0	0
qsMay.loop.en-y0	qsVie_qsUtter.hapax.ex-y5	break	0	0
qsMay.loop.en-y0	qsVie_qsUtter.hapax.ex-y5.ex-ext-1	break	0	0
qsMay.loop.en-y0.en-con-1	qsAh.hapax	break	0	0
qsMay.loop.en-y0.en-con-1	qsAh.hapax.ex-y5	break	0	0
qsMay.loop.en-y0.en-con-1	qsAh.hapax.ex-y5.ex-ext-1	break	0	0
qsMay.loop.en-y0.en-con-1	qsAt.falling.ex-y0.ex-ext-3	break	0	0
qsMay.loop.en-y0.en-con-1	qsAt.rising	break	0	0
qsMay.loop.en-y0.en-con-1	qsAt.rising.ex-y5	break	0	0
qsMay.loop.en-y0.en-con-1	qsBay.hapax	break	0	0
qsMay.loop.en-y0.en-con-1	qsBay.hapax.ex-y0	break	0	0
qsMay.loop.en-y0.en-con-1	qsFee.loop.ex-y5	break	0	0
qsMay.loop.en-y0.en-con-1	qsFee.loop.ex-y5.ex-ext-1	break	0	0
qsMay.loop.en-y0.en-con-1	qsFee.loop.ex-y5.ex-ext-3	break	0	0
qsMay.loop.en-y0.en-con-1	qsGay.hapax	break	0	0
qsMay.loop.en-y0.en-con-1	qsGay.hapax.ex-y0	break	0	0
qsMay.loop.en-y0.en-con-1	qsGay.hapax.ex-y0.ex-ext-1	break	0	0
qsMay.loop.en-y0.en-con-1	qsGay.hapax.ex-y5	break	0	0
qsMay.loop.en-y0.en-con-1	qsGay.hapax.ex-y5.ex-ext-1	break	0	0
qsMay.loop.en-y0.en-con-1	qsGay.hapax.ex-y5.ex-ext-3	break	0	0
qsMay.loop.en-y0.en-con-1	qsI.loop	break	0	0
qsMay.loop.en-y0.en-con-1	qsI.loop.ex-y5	break	0	0
qsMay.loop.en-y0.en-con-1	qsI.loop.ex-y5.ex-ext-1	break	0	0
qsMay.loop.en-y0.en-con-1	qsKey.hapax	break	0	0
qsMay.loop.en-y0.en-con-1	qsKey.hapax.ex-y0	break	0	0
qsMay.loop.en-y0.en-con-1	qsKey.hapax.ex-y0.ex-con-1	break	0	0
qsMay.loop.en-y0.en-con-1	qsLow.hapax	break	0	0
qsMay.loop.en-y0.en-con-1	qsLow.hapax.ex-y5	break	0	0
qsMay.loop.en-y0.en-con-1	qsLow.hapax.ex-y5.ex-ext-1	break	0	0
qsMay.loop.en-y0.en-con-1	qsMay.grounded-loop.ex-y0	break	0	0
qsMay.loop.en-y0.en-con-1	qsMay.loop	break	0	0
qsMay.loop.en-y0.en-con-1	qsMay.loop.ex-y5	break	0	0
qsMay.loop.en-y0.en-con-1	qsMay.loop.ex-y5.ex-ext-1	break	0	0
qsMay.loop.en-y0.en-con-1	qsMay.loop.ex-y5.ex-ext-2	break	0	0
qsMay.loop.en-y0.en-con-1	qsOoze.hapax	break	0	0
qsMay.loop.en-y0.en-con-1	qsOoze.hapax.ex-y0	break	0	0
qsMay.loop.en-y0.en-con-1	qsOut.normal	break	0	0
qsMay.loop.en-y0.en-con-1	qsOut.swept-up.ex-y5	break	0	0
qsMay.loop.en-y0.en-con-1	qsOut.swept-up.ex-y5.ex-ext-1	break	0	0
qsMay.loop.en-y0.en-con-1	qsOut_qsTea.hapax	break	0	0
qsMay.loop.en-y0.en-con-1	qsRoe.hapax.ex-y5	break	0	0
qsMay.loop.en-y0.en-con-1	qsSee.curled-over.ex-y6	break	0	0
qsMay.loop.en-y0.en-con-1	qsSee.normal	break	0	0
qsMay.loop.en-y0.en-con-1	qsSee.normal.ex-y8	break	0	0
qsMay.loop.en-y0.en-con-1	qsSee.straighter.ex-y0	break	0	0
qsMay.loop.en-y0.en-con-1	qsSee.straighter.ex-y0.ex-ext-2	break	0	0
qsMay.loop.en-y0.en-con-1	qsSee.straightest.ex-y0	break	0	0
qsMay.loop.en-y0.en-con-1	qsSee_qsUtter.hapax	break	0	0
qsMay.loop.en-y0.en-con-1	qsSee_qsUtter.hapax.ex-y5	break	0	0
qsMay.loop.en-y0.en-con-1	qsSee_qsUtter.hapax.ex-y5.ex-ext-1	break	0	0
qsMay.loop.en-y0.en-con-1	qsTea.full	break	0	0
qsMay.loop.en-y0.en-con-1	qsTea.full.ex-y0	break	0	0
qsMay.loop.en-y0.en-con-1	qsTea.half.ex-y5	break	0	0
qsMay.loop.en-y0.en-con-1	qsTea.half.ex-y5.ex-ext-1	break	0	0
qsMay.loop.en-y0.en-con-1	qsTea_qsOy.hapax	break	0	0
qsMay.loop.en-y0.en-con-1	qsTea_qsOy.hapax.ex-y0	break	0	0
qsMay.loop.en-y0.en-con-1	qsThaw.hapax	break	0	0
qsMay.loop.en-y0.en-con-1	qsUtter.mono	break	0	0
qsMay.loop.en-y0.en-con-1	qsUtter.mono.ex-y5	break	0	0
qsMay.loop.en-y0.en-con-1	qsUtter.mono.ex-y5.ex-ext-1	break	0	0
qsMay.loop.en-y0.en-con-1	qsVie.normal	break	0	0
qsMay.loop.en-y0.en-con-1	qsVie.swept-out.ex-y0	break	0	0
qsMay.loop.en-y0.en-con-1	qsVie_qsUtter.hapax	break	0	0
qsMay.loop.en-y0.en-con-1	qsVie_qsUtter.hapax.ex-y5	break	0	0
qsMay.loop.en-y0.en-con-1	qsVie_qsUtter.hapax.ex-y5.ex-ext-1	break	0	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-1	qsAwe.hapax.en-y5	x-height	1	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-1	qsAwe.hapax.en-y5.ex-y0	x-height	1	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-1	qsDay.full.en-y5	x-height	1	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-1	qsDay.full.en-y5.ex-y0	x-height	1	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-1	qsDay_qsUtter.full.en-y5	x-height	1	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-1	qsDay_qsUtter.full.en-y5.ex-y5	x-height	1	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-1	qsDay_qsUtter.full.en-y5.ex-y5.ex-ext-1	x-height	1	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-1	qsEight.normal-sized-loop.en-y5	x-height	1	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-1	qsEight.normal-sized-loop.en-y5.ex-y0	x-height	1	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-1	qsEight.smaller-loop.en-y5.ex-y0	x-height	1	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-1	qsEt.hapax.en-y5	x-height	1	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-1	qsEt.hapax.en-y5.ex-y0	x-height	1	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-1	qsEt.hapax.en-y5.ex-y0.ex-con-1	x-height	1	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-1	qsFee.reversed-loop.en-y5	x-height	1	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-1	qsIt.hapax.en-y5	x-height	1	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-1	qsIt.hapax.en-y5.ex-y0	x-height	1	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-1	qsIt.hapax.en-y5.ex-y0.ex-ext-1	x-height	1	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-1	qsNo.loop.en-y5	x-height	1	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-1	qsNo.loop.en-y5.ex-y5	x-height	1	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-1	qsNo.loop.en-y5.ex-y5.ex-ext-1	x-height	1	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-1	qsOx.hapax.en-y5	x-height	1	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-1	qsOx.hapax.en-y5.ex-y0	x-height	1	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-1	qsOy.hapax.en-y5	x-height	1	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-1	qsOy.hapax.en-y5.ex-y0	x-height	1	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-1	qsPea.full.en-y5	x-height	1	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-1	qsPea.full.en-y5.ex-y0	x-height	1	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-1	qsPea.half.en-y5.ex-y5	x-height	1	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-1	qsPea.half.en-y5.ex-y6	x-height	1	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-1	qsRoe.hapax.en-y5	x-height	1	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-1	qsRoe.hapax.en-y5.ex-y0	x-height	1	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-1	qsRoe.hapax.en-y5.ex-y0.ex-ext-1	x-height	1	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-1	qsUtter.alternate.en-y5.ex-y0	x-height	1	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-2	qsJai.hapax.en-y5	x-height	2	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-2	qsJai.hapax.en-y5.ex-y0	x-height	2	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-2	qsJai.hapax.en-y5.ex-y0.ex-ext-1	x-height	2	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-2	qsJai_qsUtter.hapax.en-y5	x-height	2	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-2	qsJai_qsUtter.hapax.en-y5.ex-y5	x-height	2	0
qsMay.loop.en-y0.ex-y5.en-con-1.ex-ext-2	qsJai_qsUtter.hapax.en-y5.ex-y5.ex-ext-1	x-height	2	0
qsMay.loop.en-y0.ex-y5.ex-ext-1	qsAwe.hapax.en-y5	x-height	1	0
qsMay.loop.en-y0.ex-y5.ex-ext-1	qsAwe.hapax.en-y5.ex-y0	x-height	1	0
qsMay.loop.en-y0.ex-y5.ex-ext-1	qsDay.full.en-y5	x-height	1	0
qsMay.loop.en-y0.ex-y5.ex-ext-1	qsDay.full.en-y5.ex-y0	x-height	1	0
qsMay.loop.en-y0.ex-y5.ex-ext-1	qsDay_qsUtter.full.en-y5	x-height	1	0
qsMay.loop.en-y0.ex-y5.ex-ext-1	qsDay_qsUtter.full.en-y5.ex-y5	x-height	1	0
qsMay.loop.en-y0.ex-y5.ex-ext-1	qsDay_qsUtter.full.en-y5.ex-y5.ex-ext-1	x-height	1	0
qsMay.loop.en-y0.ex-y5.ex-ext-1	qsEight.normal-sized-loop.en-y5	x-height	1	0
qsMay.loop.en-y0.ex-y5.ex-ext-1	qsEight.normal-sized-loop.en-y5.ex-y0	x-height	1	0
qsMay.loop.en-y0.ex-y5.ex-ext-1	qsEight.smaller-loop.en-y5.ex-y0	x-height	1	0
qsMay.loop.en-y0.ex-y5.ex-ext-1	qsEt.hapax.en-y5	x-height	1	0
qsMay.loop.en-y0.ex-y5.ex-ext-1	qsEt.hapax.en-y5.ex-y0	x-height	1	0
qsMay.loop.en-y0.ex-y5.ex-ext-1	qsEt.hapax.en-y5.ex-y0.ex-con-1	x-height	1	0
qsMay.loop.en-y0.ex-y5.ex-ext-1	qsFee.reversed-loop.en-y5	x-height	1	0
qsMay.loop.en-y0.ex-y5.ex-ext-1	qsIt.hapax.en-y5	x-height	1	0
qsMay.loop.en-y0.ex-y5.ex-ext-1	qsIt.hapax.en-y5.ex-y0	x-height	1	0
qsMay.loop.en-y0.ex-y5.ex-ext-1	qsIt.hapax.en-y5.ex-y0.ex-ext-1	x-height	1	0
qsMay.loop.en-y0.ex-y5.ex-ext-1	qsNo.loop.en-y5	x-height	1	0
qsMay.loop.en-y0.ex-y5.ex-ext-1	qsNo.loop.en-y5.ex-y5	x-height	1	0
qsMay.loop.en-y0.ex-y5.ex-ext-1	qsNo.loop.en-y5.ex-y5.ex-ext-1	x-height	1	0
qsMay.loop.en-y0.ex-y5.ex-ext-1	qsOx.hapax.en-y5	x-height	1	0
qsMay.loop.en-y0.ex-y5.ex-ext-1	qsOx.hapax.en-y5.ex-y0	x-height	1	0
qsMay.loop.en-y0.ex-y5.ex-ext-1	qsOy.hapax.en-y5	x-height	1	0
qsMay.loop.en-y0.ex-y5.ex-ext-1	qsOy.hapax.en-y5.ex-y0	x-height	1	0
qsMay.loop.en-y0.ex-y5.ex-ext-1	qsPea.full.en-y5	x-height	1	0
qsMay.loop.en-y0.ex-y5.ex-ext-1	qsPea.full.en-y5.ex-y0	x-height	1	0
qsMay.loop.en-y0.ex-y5.ex-ext-1	qsPea.half.en-y5.ex-y5	x-height	1	0
qsMay.loop.en-y0.ex-y5.ex-ext-1	qsPea.half.en-y5.ex-y6	x-height	1	0
qsMay.loop.en-y0.ex-y5.ex-ext-1	qsRoe.hapax.en-y5	x-height	1	0
qsMay.loop.en-y0.ex-y5.ex-ext-1	qsRoe.hapax.en-y5.ex-y0	x-height	1	0
qsMay.loop.en-y0.ex-y5.ex-ext-1	qsRoe.hapax.en-y5.ex-y0.ex-ext-1	x-height	1	0
qsMay.loop.en-y0.ex-y5.ex-ext-1	qsUtter.alternate.en-y5.ex-y0	x-height	1	0
qsMay.loop.en-y0.ex-y5.ex-ext-2	qsJai.hapax.en-y5	x-height	2	0
qsMay.loop.en-y0.ex-y5.ex-ext-2	qsJai.hapax.en-y5.ex-y0	x-height	2	0
qsMay.loop.en-y0.ex-y5.ex-ext-2	qsJai.hapax.en-y5.ex-y0.ex-ext-1	x-height	2	0
qsMay.loop.en-y0.ex-y5.ex-ext-2	qsJai_qsUtter.hapax.en-y5	x-height	2	0
qsMay.loop.en-y0.ex-y5.ex-ext-2	qsJai_qsUtter.hapax.en-y5.ex-y5	x-height	2	0
qsMay.loop.en-y0.ex-y5.ex-ext-2	qsJai_qsUtter.hapax.en-y5.ex-y5.ex-ext-1	x-height	2	0
qsMay.loop.en-y5	qsAh.hapax	break	0	0
qsMay.loop.en-y5	qsAh.hapax.ex-y5	break	0	0
qsMay.loop.en-y5	qsAh.hapax.ex-y5.ex-ext-1	break	0	0
qsMay.loop.en-y5	qsAt.falling.ex-y0.ex-ext-3	break	0	0
qsMay.loop.en-y5	qsAt.rising	break	0	0
qsMay.loop.en-y5	qsAt.rising.ex-y5	break	0	0
qsMay.loop.en-y5	qsAwe.hapax	break	0	0
qsMay.loop.en-y5	qsAwe.hapax.ex-y0	break	0	0
qsMay.loop.en-y5	qsBay.hapax	break	0	0
qsMay.loop.en-y5	qsBay.hapax.ex-y0	break	0	0
qsMay.loop.en-y5	qsDay.full	break	0	0
qsMay.loop.en-y5	qsDay.full.ex-y0	break	0	0
qsMay.loop.en-y5	qsDay_qsUtter.full	break	0	0
qsMay.loop.en-y5	qsDay_qsUtter.full.ex-y5	break	0	0
qsMay.loop.en-y5	qsDay_qsUtter.full.ex-y5.ex-ext-1	break	0	0
qsMay.loop.en-y5	qsEight.normal-sized-loop	break	0	0
qsMay.loop.en-y5	qsEight.normal-sized-loop.ex-y0	break	0	0
qsMay.loop.en-y5	qsEight.smaller-loop.ex-y0	break	0	0
qsMay.loop.en-y5	qsEt.hapax	break	0	0
qsMay.loop.en-y5	qsEt.hapax.ex-y0	break	0	0
qsMay.loop.en-y5	qsEt.hapax.ex-y0.ex-con-1	break	0	0
qsMay.loop.en-y5	qsFee.loop	break	0	0
qsMay.loop.en-y5	qsFee.loop.ex-y5	break	0	0
qsMay.loop.en-y5	qsFee.loop.ex-y5.ex-ext-1	break	0	0
qsMay.loop.en-y5	qsFee.loop.ex-y5.ex-ext-3	break	0	0
qsMay.loop.en-y5	qsGay.hapax	break	0	0
qsMay.loop.en-y5	qsGay.hapax.ex-y0	break	0	0
qsMay.loop.en-y5	qsGay.hapax.ex-y0.ex-ext-1	break	0	0
qsMay.loop.en-y5	qsGay.hapax.ex-y5	break	0	0
qsMay.loop.en-y5	qsGay.hapax.ex-y5.ex-ext-1	break	0	0
qsMay.loop.en-y5	qsGay.hapax.ex-y5.ex-ext-3	break	0	0
qsMay.loop.en-y5	qsI.loop	break	0	0
qsMay.loop.en-y5	qsI.loop.ex-y5	break	0	0
qsMay.loop.en-y5	qsI.loop.ex-y5.ex-ext-1	break	0	0
qsMay.loop.en-y5	qsIt.hapax	break	0	0
qsMay.loop.en-y5	qsIt.hapax.ex-y0	break	0	0
qsMay.loop.en-y5	qsIt.hapax.ex-y5	break	0	0
qsMay.loop.en-y5	qsIt.hapax.ex-y5.ex-ext-1	break	0	0
qsMay.loop.en-y5	qsJai.hapax	break	0	0
qsMay.loop.en-y5	qsJai.hapax.ex-y0	break	0	0
qsMay.loop.en-y5	qsJai.hapax.ex-y0.ex-ext-1	break	0	0
qsMay.loop.en-y5	qsJai_qsUtter.hapax	break	0	0
qsMay.loop.en-y5	qsJai_qsUtter.hapax.ex-y5	break	0	0
qsMay.loop.en-y5	qsJai_qsUtter.hapax.ex-y5.ex-ext-1	break	0	0
qsMay.loop.en-y5	qsKey.hapax	break	0	0
qsMay.loop.en-y5	qsKey.hapax.ex-y0	break	0	0
qsMay.loop.en-y5	qsKey.hapax.ex-y0.ex-con-1	break	0	0
qsMay.loop.en-y5	qsLow.hapax	break	0	0
qsMay.loop.en-y5	qsLow.hapax.ex-y5	break	0	0
qsMay.loop.en-y5	qsLow.hapax.ex-y5.ex-ext-1	break	0	0
qsMay.loop.en-y5	qsMay.grounded-loop.ex-y0	break	0	0
qsMay.loop.en-y5	qsMay.loop	break	0	0
qsMay.loop.en-y5	qsMay.loop.ex-y5	break	0	0
qsMay.loop.en-y5	qsMay.loop.ex-y5.ex-ext-1	break	0	0
qsMay.loop.en-y5	qsMay.loop.ex-y5.ex-ext-2	break	0	0
qsMay.loop.en-y5	qsNo.flipped.ex-y0	break	0	0
qsMay.loop.en-y5	qsNo.loop	break	0	0
qsMay.loop.en-y5	qsNo.loop.ex-y5	break	0	0
qsMay.loop.en-y5	qsNo.loop.ex-y5.ex-ext-1	break	0	0
qsMay.loop.en-y5	qsOoze.hapax	break	0	0
qsMay.loop.en-y5	qsOoze.hapax.ex-y0	break	0	0
qsMay.loop.en-y5	qsOut.normal	break	0	0
qsMay.loop.en-y5	qsOut.swept-up.ex-y5	break	0	0
qsMay.loop.en-y5	qsOut.swept-up.ex-y5.ex-ext-1	break	0	0
qsMay.loop.en-y5	qsOut_qsTea.hapax	break	0	0
qsMay.loop.en-y5	qsOx.hapax	break	0	0
qsMay.loop.en-y5	qsOx.hapax.ex-y0	break	0	0
qsMay.loop.en-y5	qsOy.hapax	break	0	0
qsMay.loop.en-y5	qsOy.hapax.ex-y0	break	0	0
qsMay.loop.en-y5	qsPea.full	break	0	0
qsMay.loop.en-y5	qsPea.full.ex-y0	break	0	0
qsMay.loop.en-y5	qsPea.half.ex-y5	break	0	0
qsMay.loop.en-y5	qsPea.half.ex-y6	break	0	0
qsMay.loop.en-y5	qsRoe.hapax	break	0	0
qsMay.loop.en-y5	qsRoe.hapax.ex-y0	break	0	0
qsMay.loop.en-y5	qsRoe.hapax.ex-y0.ex-ext-1	break	0	0
qsMay.loop.en-y5	qsRoe.hapax.ex-y5	break	0	0
qsMay.loop.en-y5	qsSee.curled-over.ex-y6	break	0	0
qsMay.loop.en-y5	qsSee.normal	break	0	0
qsMay.loop.en-y5	qsSee.normal.ex-y8	break	0	0
qsMay.loop.en-y5	qsSee.straighter.ex-y0	break	0	0
qsMay.loop.en-y5	qsSee.straighter.ex-y0.ex-ext-2	break	0	0
qsMay.loop.en-y5	qsSee.straightest.ex-y0	break	0	0
qsMay.loop.en-y5	qsSee_qsUtter.hapax	break	0	0
qsMay.loop.en-y5	qsSee_qsUtter.hapax.ex-y5	break	0	0
qsMay.loop.en-y5	qsSee_qsUtter.hapax.ex-y5.ex-ext-1	break	0	0
qsMay.loop.en-y5	qsTea.full	break	0	0
qsMay.loop.en-y5	qsTea.full.ex-y0	break	0	0
qsMay.loop.en-y5	qsTea.half.ex-y5	break	0	0
qsMay.loop.en-y5	qsTea.half.ex-y5.ex-ext-1	break	0	0
qsMay.loop.en-y5	qsTea_qsOy.hapax	break	0	0
qsMay.loop.en-y5	qsTea_qsOy.hapax.ex-y0	break	0	0
qsMay.loop.en-y5	qsThaw.hapax	break	0	0
qsMay.loop.en-y5	qsUtter.alternate.ex-y0	break	0	0
qsMay.loop.en-y5	qsUtter.mono	break	0	0
qsMay.loop.en-y5	qsUtter.mono.ex-y5	break	0	0
qsMay.loop.en-y5	qsUtter.mono.ex-y5.ex-ext-1	break	0	0
qsMay.loop.en-y5	qsVie.normal	break	0	0
qsMay.loop.en-y5	qsVie.swept-out.ex-y0	break	0	0
qsMay.loop.en-y5	qsVie_qsUtter.hapax	break	0	0
qsMay.loop.en-y5	qsVie_qsUtter.hapax.ex-y5	break	0	0
qsMay.loop.en-y5	qsVie_qsUtter.hapax.ex-y5.ex-ext-1	break	0	0
qsMay.loop.ex-y5	qsAwe.hapax.en-y5	x-height	0	0
qsMay.loop.ex-y5	qsAwe.hapax.en-y5.ex-y0	x-height	0	0
qsMay.loop.ex-y5	qsEight.normal-sized-loop.en-y5	x-height	0	0
qsMay.loop.ex-y5	qsEight.normal-sized-loop.en-y5.ex-y0	x-height	0	0
qsMay.loop.ex-y5	qsEight.smaller-loop.en-y5.ex-y0	x-height	0	0
qsMay.loop.ex-y5	qsEt.hapax.en-y5	x-height	0	0
qsMay.loop.ex-y5	qsEt.hapax.en-y5.ex-y0	x-height	0	0
qsMay.loop.ex-y5	qsEt.hapax.en-y5.ex-y0.ex-con-1	x-height	0	0
qsMay.loop.ex-y5	qsNo.loop.en-y5	x-height	0	0
qsMay.loop.ex-y5	qsNo.loop.en-y5.ex-y5	x-height	0	0
qsMay.loop.ex-y5	qsNo.loop.en-y5.ex-y5.ex-ext-1	x-height	0	0
qsMay.loop.ex-y5	qsOx.hapax.en-y5	x-height	0	0
qsMay.loop.ex-y5	qsOx.hapax.en-y5.ex-y0	x-height	0	0
qsMay.loop.ex-y5	qsOy.hapax.en-y5	x-height	0	0
qsMay.loop.ex-y5	qsOy.hapax.en-y5.ex-y0	x-height	0	0
qsMay.loop.ex-y5	qsPea.full.en-y5	x-height	0	0
qsMay.loop.ex-y5	qsPea.full.en-y5.ex-y0	x-height	0	0
qsMay.loop.ex-y5	qsPea.half.en-y5.ex-y5	x-height	0	0
qsMay.loop.ex-y5	qsPea.half.en-y5.ex-y6	x-height	0	0
qsMay.loop.ex-y5	qsUtter.alternate.en-y5.ex-y0	x-height	0	0
qsMay.loop.ex-y5.ex-ext-1	qsDay.full.en-y5	x-height	1	0
qsMay.loop.ex-y5.ex-ext-1	qsDay.full.en-y5.ex-y0	x-height	1	0
qsMay.loop.ex-y5.ex-ext-1	qsDay_qsUtter.full.en-y5	x-height	1	0
qsMay.loop.ex-y5.ex-ext-1	qsDay_qsUtter.full.en-y5.ex-y5	x-height	1	0
qsMay.loop.ex-y5.ex-ext-1	qsDay_qsUtter.full.en-y5.ex-y5.ex-ext-1	x-height	1	0
qsMay.loop.ex-y5.ex-ext-1	qsFee.reversed-loop.en-y5	x-height	1	0
qsMay.loop.ex-y5.ex-ext-1	qsIt.hapax.en-y5	x-height	1	0
qsMay.loop.ex-y5.ex-ext-1	qsIt.hapax.en-y5.ex-y0	x-height	1	0
qsMay.loop.ex-y5.ex-ext-1	qsIt.hapax.en-y5.ex-y0.ex-ext-1	x-height	1	0
qsMay.loop.ex-y5.ex-ext-1	qsRoe.hapax.en-y5	x-height	1	0
qsMay.loop.ex-y5.ex-ext-1	qsRoe.hapax.en-y5.ex-y0	x-height	1	0
