config	codepoints	kinds	matched_entry	baseline	new
ss04	E670:E665:E679:0020	cell	dangling-anchor-dropped	qsIt.ex-y0|qsMay.en-y0.ex-y5.en-ext-1.ex-ext-1|qsOy.en-y5.ex-y0|space	qsIt/bar/None/baseline/|qsMay/loop/baseline/x-height/en-ext-1+ex-ext-1|qsOy/loop/x-height/None/|space/boundary/None/None/
ss04	E670:E665:E679:00B7	cell	dangling-anchor-dropped	qsIt.ex-y0|qsMay.en-y0.ex-y5.en-ext-1.ex-ext-1|qsOy.en-y5.ex-y0|periodcentered	qsIt/bar/None/baseline/|qsMay/loop/baseline/x-height/en-ext-1+ex-ext-1|qsOy/loop/x-height/None/|namer-dot/boundary/None/None/
ss04	E670:E665:E679:200C	cell	dangling-anchor-dropped	qsIt.ex-y0|qsMay.en-y0.ex-y5.en-ext-1.ex-ext-1|qsOy.en-y5.ex-y0|space	qsIt/bar/None/baseline/|qsMay/loop/baseline/x-height/en-ext-1+ex-ext-1|qsOy/loop/x-height/None/|zwnj/boundary/None/None/
ss04	E670:E665:E679:E650	cell	dangling-anchor-dropped	qsIt.ex-y0|qsMay.en-y0.ex-y5.en-ext-1.ex-ext-1|qsOy.en-y5.ex-y0|qsPea	qsIt/bar/None/baseline/|qsMay/loop/baseline/x-height/en-ext-1+ex-ext-1|qsOy/loop/x-height/None/|qsPea/full/None/None/
ss04	E670:E665:E679:E665	cell	dangling-anchor-dropped	qsIt.ex-y0|qsMay.en-y0.ex-y5.en-ext-1.ex-ext-1|qsOy.en-y5.ex-y0|qsMay.en-y0.ex-y5	qsIt/bar/None/baseline/|qsMay/loop/baseline/x-height/en-ext-1+ex-ext-1|qsOy/loop/x-height/baseline/|qsMay/loop/baseline/None/
ss04	E670:E665:E679:E670	cell	dangling-anchor-dropped	qsIt.ex-y0|qsMay.en-y0.ex-y5.en-ext-1.ex-ext-1|qsOy.en-y5.ex-y0|qsIt.en-y0.ex-y5	qsIt/bar/None/baseline/|qsMay/loop/baseline/x-height/en-ext-1+ex-ext-1|qsOy/loop/x-height/baseline/|qsIt/bar/baseline/None/
ss04	E670:E665:E679:E679	cell	dangling-anchor-dropped	qsIt.ex-y0|qsMay.en-y0.ex-y5.en-ext-1.ex-ext-1|qsOy.en-y5.ex-y0|qsOy	qsIt/bar/None/baseline/|qsMay/loop/baseline/x-height/en-ext-1+ex-ext-1|qsOy/loop/x-height/None/|qsOy/loop/None/None/
ss04	E670:E670:0020:0020	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|space|space	qsIt/bar/None/None/|qsIt/bar/None/None/|space/boundary/None/None/|space/boundary/None/None/
ss04	E670:E670:0020:00B7	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|space|periodcentered	qsIt/bar/None/None/|qsIt/bar/None/None/|space/boundary/None/None/|namer-dot/boundary/None/None/
ss04	E670:E670:0020:200C	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|space|space	qsIt/bar/None/None/|qsIt/bar/None/None/|space/boundary/None/None/|zwnj/boundary/None/None/
ss04	E670:E670:0020:E650	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|space|qsPea	qsIt/bar/None/None/|qsIt/bar/None/None/|space/boundary/None/None/|qsPea/full/None/None/
ss04	E670:E670:0020:E652	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|space|qsTea	qsIt/bar/None/None/|qsIt/bar/None/None/|space/boundary/None/None/|qsTea/full/None/None/
ss04	E670:E670:0020:E665	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|space|qsMay	qsIt/bar/None/None/|qsIt/bar/None/None/|space/boundary/None/None/|qsMay/loop/None/None/
ss04	E670:E670:0020:E670	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|space|qsIt	qsIt/bar/None/None/|qsIt/bar/None/None/|space/boundary/None/None/|qsIt/bar/None/None/
ss04	E670:E670:0020:E679	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|space|qsOy	qsIt/bar/None/None/|qsIt/bar/None/None/|space/boundary/None/None/|qsOy/loop/None/None/
ss04	E670:E670:00B7:0020	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|periodcentered|space	qsIt/bar/None/None/|qsIt/bar/None/None/|namer-dot/boundary/None/None/|space/boundary/None/None/
ss04	E670:E670:00B7:00B7	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|periodcentered|periodcentered	qsIt/bar/None/None/|qsIt/bar/None/None/|namer-dot/boundary/None/None/|namer-dot/boundary/None/None/
ss04	E670:E670:00B7:200C	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|periodcentered|space	qsIt/bar/None/None/|qsIt/bar/None/None/|namer-dot/boundary/None/None/|zwnj/boundary/None/None/
ss04	E670:E670:00B7:E650	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|periodcentered|qsPea	qsIt/bar/None/None/|qsIt/bar/None/None/|namer-dot/boundary/None/None/|qsPea/full/None/None/
ss04	E670:E670:00B7:E652	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|periodcentered|qsTea	qsIt/bar/None/None/|qsIt/bar/None/None/|namer-dot/boundary/None/None/|qsTea/full/None/None/
ss04	E670:E670:00B7:E665	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|periodcentered|qsMay	qsIt/bar/None/None/|qsIt/bar/None/None/|namer-dot/boundary/None/None/|qsMay/loop/None/None/
ss04	E670:E670:00B7:E670	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|periodcentered.lowered|qsIt	qsIt/bar/None/None/|qsIt/bar/None/None/|namer-dot/boundary/None/None/|qsIt/bar/None/None/
ss04	E670:E670:00B7:E679	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|periodcentered.lowered|qsOy	qsIt/bar/None/None/|qsIt/bar/None/None/|namer-dot/boundary/None/None/|qsOy/loop/None/None/
ss04	E670:E670:200C:0020	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|space|space	qsIt/bar/None/None/|qsIt/bar/None/None/|zwnj/boundary/None/None/|space/boundary/None/None/
ss04	E670:E670:200C:00B7	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|space|periodcentered	qsIt/bar/None/None/|qsIt/bar/None/None/|zwnj/boundary/None/None/|namer-dot/boundary/None/None/
ss04	E670:E670:200C:200C	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|space|space	qsIt/bar/None/None/|qsIt/bar/None/None/|zwnj/boundary/None/None/|zwnj/boundary/None/None/
ss04	E670:E670:200C:E650	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|space|qsPea.noentry	qsIt/bar/None/None/|qsIt/bar/None/None/|zwnj/boundary/None/None/|qsPea/full/None/None/locked
ss04	E670:E670:200C:E652	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|space|qsTea.noentry	qsIt/bar/None/None/|qsIt/bar/None/None/|zwnj/boundary/None/None/|qsTea/full/None/None/locked
ss04	E670:E670:200C:E665	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|space|qsMay.noentry	qsIt/bar/None/None/|qsIt/bar/None/None/|zwnj/boundary/None/None/|qsMay/loop/None/None/locked
ss04	E670:E670:200C:E670	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|space|qsIt.noentry	qsIt/bar/None/None/|qsIt/bar/None/None/|zwnj/boundary/None/None/|qsIt/bar/None/None/locked
ss04	E670:E670:200C:E679	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|space|qsOy.noentry	qsIt/bar/None/None/|qsIt/bar/None/None/|zwnj/boundary/None/None/|qsOy/loop/None/None/locked
ss04	E670:E670:E650:0020	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|qsPea|space	qsIt/bar/None/None/|qsIt/bar/None/None/|qsPea/full/None/None/|space/boundary/None/None/
ss04	E670:E670:E650:00B7	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|qsPea|periodcentered	qsIt/bar/None/None/|qsIt/bar/None/None/|qsPea/full/None/None/|namer-dot/boundary/None/None/
ss04	E670:E670:E650:200C	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|qsPea|space	qsIt/bar/None/None/|qsIt/bar/None/None/|qsPea/full/None/None/|zwnj/boundary/None/None/
ss04	E670:E670:E650:E650	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|qsPea.half.en-y6.ex-y6|qsPea.en-y6	qsIt/bar/None/None/|qsIt/bar/None/None/|qsPea/half/None/y6/|qsPea/full/y6/None/
ss04	E670:E670:E650:E652	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|qsPea|qsTea	qsIt/bar/None/None/|qsIt/bar/None/None/|qsPea/full/None/None/|qsTea/full/None/None/
ss04	E670:E670:E650:E665	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|qsPea|qsMay.en-y0.ex-y5.en-ext-1	qsIt/bar/None/None/|qsIt/bar/None/None/|qsPea/full/None/baseline/|qsMay/loop/baseline/None/en-ext-1
ss04	E670:E670:E650:E670	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|qsPea.half.ex-y5.ex-dips|qsIt.en-y5.ex-y0	qsIt/bar/None/None/|qsIt/bar/None/None/|qsPea/half/None/x-height/|qsIt/bar/x-height/None/
ss04	E670:E670:E650:E679	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|qsPea|qsOy	qsIt/bar/None/None/|qsIt/bar/None/None/|qsPea/full/None/None/|qsOy/loop/None/None/
ss04	E670:E670:E652:0020	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|qsTea|space	qsIt/bar/None/None/|qsIt/bar/None/None/|qsTea/full/None/None/|space/boundary/None/None/
ss04	E670:E670:E652:00B7	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|qsTea|periodcentered	qsIt/bar/None/None/|qsIt/bar/None/None/|qsTea/full/None/None/|namer-dot/boundary/None/None/
ss04	E670:E670:E652:200C	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|qsTea|space	qsIt/bar/None/None/|qsIt/bar/None/None/|qsTea/full/None/None/|zwnj/boundary/None/None/
ss04	E670:E670:E652:E650	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|qsTea|qsPea	qsIt/bar/None/None/|qsIt/bar/None/None/|qsTea/full/None/None/|qsPea/full/None/None/
ss04	E670:E670:E652:E652	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|qsTea|qsTea	qsIt/bar/None/None/|qsIt/bar/None/None/|qsTea/full/None/None/|qsTea/full/None/None/
ss04	E670:E670:E652:E665	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|qsTea.ex-y0|qsMay.en-y0.ex-y5.en-ext-1	qsIt/bar/None/None/|qsIt/bar/None/None/|qsTea/full/None/baseline/|qsMay/loop/baseline/None/en-ext-1
ss04	E670:E670:E652:E670	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|qsTea.half.ex-y5|qsIt.en-y5.ex-y0	qsIt/bar/None/None/|qsIt/bar/None/None/|qsTea/half/None/x-height/|qsIt/bar/x-height/None/
ss04	E670:E670:E652:E679	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|qsTea_qsOy	qsIt/bar/None/None/|qsIt/bar/None/None/|qsTea_qsOy/bar-into-loop/None/None/
ss04	E670:E670:E665:0020	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt.ex-y0|qsMay.en-y0.ex-y5.en-ext-1|space	qsIt/bar/None/None/|qsIt/bar/None/baseline/|qsMay/loop/baseline/None/en-ext-1|space/boundary/None/None/
ss04	E670:E670:E665:00B7	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt.ex-y0|qsMay.en-y0.ex-y5.en-ext-1|periodcentered	qsIt/bar/None/None/|qsIt/bar/None/baseline/|qsMay/loop/baseline/None/en-ext-1|namer-dot/boundary/None/None/
ss04	E670:E670:E665:200C	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt.ex-y0|qsMay.en-y0.ex-y5.en-ext-1|space	qsIt/bar/None/None/|qsIt/bar/None/baseline/|qsMay/loop/baseline/None/en-ext-1|zwnj/boundary/None/None/
ss04	E670:E670:E665:E650	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt.ex-y0|qsMay.en-y0.ex-y5.en-ext-1.ex-ext-1|qsPea.en-y5.ex-y0	qsIt/bar/None/None/|qsIt/bar/None/baseline/|qsMay/loop/baseline/x-height/en-ext-1+ex-ext-1|qsPea/full/x-height/None/
ss04	E670:E670:E665:E652	cell	may-exit-withdrawal-generalized	qsIt.ex-y5|qsIt.ex-y0|qsMay.en-y0.ex-y5.en-ext-1|qsTea	qsIt/bar/None/None/|qsIt/bar/None/baseline/|qsMay/loop/baseline/None/en-ext-1+ex-bind-pulled-back|qsTea/full/None/None/
ss04	E670:E670:E665:E665	cell	may-exit-withdrawal-generalized	qsIt.ex-y5|qsIt.ex-y0|qsMay.en-y0.ex-y5.en-ext-1|qsMay	qsIt/bar/None/None/|qsIt/bar/None/baseline/|qsMay/loop/baseline/None/en-ext-1+ex-bind-pulled-back|qsMay/loop/None/None/
ss04	E670:E670:E665:E670	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt.ex-y0|qsMay.en-y0.ex-y5.en-ext-1.ex-ext-1|qsIt.en-y5.ex-y0	qsIt/bar/None/None/|qsIt/bar/None/baseline/|qsMay/loop/baseline/x-height/en-ext-1+ex-ext-1|qsIt/bar/x-height/None/
ss04	E670:E670:E665:E679	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt.ex-y0|qsMay.en-y0.ex-y5.en-ext-1.ex-ext-1|qsOy.en-y5.ex-y0	qsIt/bar/None/None/|qsIt/bar/None/baseline/|qsMay/loop/baseline/x-height/en-ext-1+ex-ext-1|qsOy/loop/x-height/None/
ss04	E670:E670:E670:0020	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt.ex-y5|qsIt|space	qsIt/bar/None/None/|qsIt/bar/None/None/|qsIt/bar/None/None/|space/boundary/None/None/
ss04	E670:E670:E670:00B7	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt.ex-y5|qsIt|periodcentered	qsIt/bar/None/None/|qsIt/bar/None/None/|qsIt/bar/None/None/|namer-dot/boundary/None/None/
ss04	E670:E670:E670:200C	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt.ex-y5|qsIt|space	qsIt/bar/None/None/|qsIt/bar/None/None/|qsIt/bar/None/None/|zwnj/boundary/None/None/
ss04	E670:E670:E670:E650	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt.ex-y5|qsIt|qsPea	qsIt/bar/None/None/|qsIt/bar/None/None/|qsIt/bar/None/None/|qsPea/full/None/None/
ss04	E670:E670:E670:E652	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt.ex-y5|qsIt|qsTea	qsIt/bar/None/None/|qsIt/bar/None/None/|qsIt/bar/None/None/|qsTea/full/None/None/
ss04	E670:E670:E670:E665	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt.ex-y5|qsIt.ex-y0|qsMay.en-y0.ex-y5.en-ext-1	qsIt/bar/None/None/|qsIt/bar/None/None/|qsIt/bar/None/baseline/|qsMay/loop/baseline/None/en-ext-1
ss04	E670:E670:E670:E670	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt.ex-y5|qsIt.ex-y5|qsIt	qsIt/bar/None/None/|qsIt/bar/None/None/|qsIt/bar/None/None/|qsIt/bar/None/None/
ss04	E670:E670:E670:E679	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt.ex-y5|qsIt|qsOy	qsIt/bar/None/None/|qsIt/bar/None/None/|qsIt/bar/None/None/|qsOy/loop/None/None/
ss04	E670:E670:E679:0020	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|qsOy|space	qsIt/bar/None/None/|qsIt/bar/None/None/|qsOy/loop/None/None/|space/boundary/None/None/
ss04	E670:E670:E679:00B7	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|qsOy|periodcentered	qsIt/bar/None/None/|qsIt/bar/None/None/|qsOy/loop/None/None/|namer-dot/boundary/None/None/
ss04	E670:E670:E679:200C	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|qsOy|space	qsIt/bar/None/None/|qsIt/bar/None/None/|qsOy/loop/None/None/|zwnj/boundary/None/None/
ss04	E670:E670:E679:E650	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|qsOy|qsPea	qsIt/bar/None/None/|qsIt/bar/None/None/|qsOy/loop/None/None/|qsPea/full/None/None/
ss04	E670:E670:E679:E652	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|qsOy|qsTea.en-y0	qsIt/bar/None/None/|qsIt/bar/None/None/|qsOy/loop/None/baseline/|qsTea/full/baseline/None/
ss04	E670:E670:E679:E665	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|qsOy|qsMay.en-y0.ex-y5	qsIt/bar/None/None/|qsIt/bar/None/None/|qsOy/loop/None/baseline/|qsMay/loop/baseline/None/
ss04	E670:E670:E679:E670	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|qsOy|qsIt.en-y0.ex-y5	qsIt/bar/None/None/|qsIt/bar/None/None/|qsOy/loop/None/baseline/|qsIt/bar/baseline/None/
ss04	E670:E670:E679:E679	cell	dangling-anchor-dropped	qsIt.ex-y5|qsIt|qsOy|qsOy	qsIt/bar/None/None/|qsIt/bar/None/None/|qsOy/loop/None/None/|qsOy/loop/None/None/
ss04	E670:E679:E650:E650	cell	dangling-anchor-dropped	qsIt|qsOy|qsPea.half.en-y6.ex-y6|qsPea.en-y6	qsIt/bar/None/None/|qsOy/loop/None/None/|qsPea/half/None/y6/|qsPea/full/y6/None/
ss04	E670:E679:E650:E665	cell	dangling-anchor-dropped	qsIt|qsOy|qsPea|qsMay.en-y0.ex-y5.en-ext-1	qsIt/bar/None/None/|qsOy/loop/None/None/|qsPea/full/None/baseline/|qsMay/loop/baseline/None/en-ext-1
ss04	E670:E679:E650:E670	cell	dangling-anchor-dropped	qsIt|qsOy|qsPea.half.ex-y5.ex-dips|qsIt.en-y5.ex-y0	qsIt/bar/None/None/|qsOy/loop/None/None/|qsPea/half/None/x-height/|qsIt/bar/x-height/None/
ss04	E670:E679:E652:0020	cell	bare-name-live-join	qsIt|qsOy|qsTea.en-y0|space	qsIt/bar/None/None/|qsOy/loop/None/baseline/|qsTea/full/baseline/None/|space/boundary/None/None/
ss04	E670:E679:E652:00B7	cell	bare-name-live-join	qsIt|qsOy|qsTea.en-y0|periodcentered	qsIt/bar/None/None/|qsOy/loop/None/baseline/|qsTea/full/baseline/None/|namer-dot/boundary/None/None/
ss04	E670:E679:E652:200C	cell	bare-name-live-join	qsIt|qsOy|qsTea.en-y0|space	qsIt/bar/None/None/|qsOy/loop/None/baseline/|qsTea/full/baseline/None/|zwnj/boundary/None/None/
ss04	E670:E679:E652:E650	cell	bare-name-live-join	qsIt|qsOy|qsTea.en-y0|qsPea	qsIt/bar/None/None/|qsOy/loop/None/baseline/|qsTea/full/baseline/None/|qsPea/full/None/None/
ss04	E670:E679:E652:E652	cell	bare-name-live-join	qsIt|qsOy|qsTea.en-y0|qsTea	qsIt/bar/None/None/|qsOy/loop/None/baseline/|qsTea/full/baseline/None/|qsTea/full/None/None/
ss04	E670:E679:E652:E665	cell	dangling-anchor-dropped	qsIt|qsOy|qsTea.ex-y0|qsMay.en-y0.ex-y5.en-ext-1	qsIt/bar/None/None/|qsOy/loop/None/None/|qsTea/full/None/baseline/|qsMay/loop/baseline/None/en-ext-1
ss04	E670:E679:E652:E670	cell	dangling-anchor-dropped	qsIt|qsOy|qsTea.half.ex-y5|qsIt.en-y5.ex-y0	qsIt/bar/None/None/|qsOy/loop/None/None/|qsTea/half/None/x-height/|qsIt/bar/x-height/None/
ss04	E670:E679:E665:0020	cell	dangling-anchor-dropped	qsIt|qsOy|qsMay.en-y0.ex-y5|space	qsIt/bar/None/None/|qsOy/loop/None/baseline/|qsMay/loop/baseline/None/|space/boundary/None/None/
ss04	E670:E679:E665:00B7	cell	dangling-anchor-dropped	qsIt|qsOy|qsMay.en-y0.ex-y5|periodcentered	qsIt/bar/None/None/|qsOy/loop/None/baseline/|qsMay/loop/baseline/None/|namer-dot/boundary/None/None/
ss04	E670:E679:E665:200C	cell	dangling-anchor-dropped	qsIt|qsOy|qsMay.en-y0.ex-y5|space	qsIt/bar/None/None/|qsOy/loop/None/baseline/|qsMay/loop/baseline/None/|zwnj/boundary/None/None/
ss04	E670:E679:E665:E650	cell	dangling-anchor-dropped	qsIt|qsOy|qsMay.en-y0.ex-y5.ex-ext-1|qsPea.en-y5.ex-y0	qsIt/bar/None/None/|qsOy/loop/None/baseline/|qsMay/loop/baseline/x-height/ex-ext-1|qsPea/full/x-height/None/
ss04	E670:E679:E665:E652	cell	may-exit-withdrawal-generalized	qsIt|qsOy|qsMay.en-y0.ex-y5|qsTea	qsIt/bar/None/None/|qsOy/loop/None/baseline/|qsMay/loop/baseline/None/ex-bind-pulled-back|qsTea/full/None/None/
ss04	E670:E679:E665:E665	cell	may-exit-withdrawal-generalized	qsIt|qsOy|qsMay.en-y0.ex-y5|qsMay	qsIt/bar/None/None/|qsOy/loop/None/baseline/|qsMay/loop/baseline/None/ex-bind-pulled-back|qsMay/loop/None/None/
ss04	E670:E679:E665:E670	cell	dangling-anchor-dropped	qsIt|qsOy|qsMay.en-y0.ex-y5.ex-ext-1|qsIt.en-y5.ex-y0	qsIt/bar/None/None/|qsOy/loop/None/baseline/|qsMay/loop/baseline/x-height/ex-ext-1|qsIt/bar/x-height/None/
ss04	E670:E679:E665:E679	cell	dangling-anchor-dropped	qsIt|qsOy|qsMay.en-y0.ex-y5.ex-ext-1|qsOy.en-y5.ex-y0	qsIt/bar/None/None/|qsOy/loop/None/baseline/|qsMay/loop/baseline/x-height/ex-ext-1|qsOy/loop/x-height/None/
ss04	E670:E679:E670:0020	cell	dangling-anchor-dropped	qsIt|qsOy|qsIt.en-y0.ex-y5|space	qsIt/bar/None/None/|qsOy/loop/None/baseline/|qsIt/bar/baseline/None/|space/boundary/None/None/
ss04	E670:E679:E670:00B7	cell	dangling-anchor-dropped	qsIt|qsOy|qsIt.en-y0.ex-y5|periodcentered	qsIt/bar/None/None/|qsOy/loop/None/baseline/|qsIt/bar/baseline/None/|namer-dot/boundary/None/None/
ss04	E670:E679:E670:200C	cell	dangling-anchor-dropped	qsIt|qsOy|qsIt.en-y0.ex-y5|space	qsIt/bar/None/None/|qsOy/loop/None/baseline/|qsIt/bar/baseline/None/|zwnj/boundary/None/None/
ss04	E670:E679:E670:E650	cell	dangling-anchor-dropped	qsIt|qsOy|qsIt.en-y0.ex-y5|qsPea	qsIt/bar/None/None/|qsOy/loop/None/baseline/|qsIt/bar/baseline/None/|qsPea/full/None/None/
ss04	E670:E679:E670:E652	cell	dangling-anchor-dropped	qsIt|qsOy|qsIt.en-y0.ex-y5|qsTea	qsIt/bar/None/None/|qsOy/loop/None/baseline/|qsIt/bar/baseline/None/|qsTea/full/None/None/
ss04	E670:E679:E670:E665	cell	halves-entry-extension-restored	qsIt|qsOy|qsIt.ex-y0|qsMay.en-y0.ex-y5	qsIt/bar/None/None/|qsOy/loop/None/None/|qsIt/bar/None/baseline/|qsMay/loop/baseline/None/en-ext-1
ss04	E670:E679:E670:E670	cell	dangling-anchor-dropped	qsIt|qsOy|qsIt.en-y0.ex-y5|qsIt	qsIt/bar/None/None/|qsOy/loop/None/baseline/|qsIt/bar/baseline/None/|qsIt/bar/None/None/
ss04	E670:E679:E670:E679	cell	dangling-anchor-dropped	qsIt|qsOy|qsIt.en-y0.ex-y5|qsOy	qsIt/bar/None/None/|qsOy/loop/None/baseline/|qsIt/bar/baseline/None/|qsOy/loop/None/None/
ss04	E670:E679:E679:E652	cell	bare-name-live-join	qsIt|qsOy|qsOy|qsTea.en-y0	qsIt/bar/None/None/|qsOy/loop/None/None/|qsOy/loop/None/baseline/|qsTea/full/baseline/None/
ss04	E670:E679:E679:E665	cell	dangling-anchor-dropped	qsIt|qsOy|qsOy|qsMay.en-y0.ex-y5	qsIt/bar/None/None/|qsOy/loop/None/None/|qsOy/loop/None/baseline/|qsMay/loop/baseline/None/
ss04	E670:E679:E679:E670	cell	dangling-anchor-dropped	qsIt|qsOy|qsOy|qsIt.en-y0.ex-y5	qsIt/bar/None/None/|qsOy/loop/None/None/|qsOy/loop/None/baseline/|qsIt/bar/baseline/None/
ss04	E679:0020:E650:E650	cell	dangling-anchor-dropped	qsOy|space|qsPea.half.en-y6.ex-y6|qsPea.en-y6	qsOy/loop/None/None/|space/boundary/None/None/|qsPea/half/None/y6/|qsPea/full/y6/None/
ss04	E679:0020:E650:E665	cell	dangling-anchor-dropped	qsOy|space|qsPea|qsMay.en-y0.ex-y5.en-ext-1	qsOy/loop/None/None/|space/boundary/None/None/|qsPea/full/None/baseline/|qsMay/loop/baseline/None/en-ext-1
ss04	E679:0020:E650:E670	cell	dangling-anchor-dropped	qsOy|space|qsPea.half.ex-y5.ex-dips|qsIt.en-y5.ex-y0	qsOy/loop/None/None/|space/boundary/None/None/|qsPea/half/None/x-height/|qsIt/bar/x-height/None/
ss04	E679:0020:E652:E665	cell	dangling-anchor-dropped	qsOy|space|qsTea.ex-y0|qsMay.en-y0.ex-y5.en-ext-1	qsOy/loop/None/None/|space/boundary/None/None/|qsTea/full/None/baseline/|qsMay/loop/baseline/None/en-ext-1
ss04	E679:0020:E652:E670	cell	dangling-anchor-dropped	qsOy|space|qsTea.half.ex-y5|qsIt.en-y5.ex-y0	qsOy/loop/None/None/|space/boundary/None/None/|qsTea/half/None/x-height/|qsIt/bar/x-height/None/
ss04	E679:0020:E665:E650	cell	dangling-anchor-dropped	qsOy|space|qsMay|qsPea.en-y5.ex-y0	qsOy/loop/None/None/|space/boundary/None/None/|qsMay/loop/None/x-height/|qsPea/full/x-height/None/
ss04	E679:0020:E665:E652	cell	may-exit-withdrawal-generalized	qsOy|space|qsMay|qsTea	qsOy/loop/None/None/|space/boundary/None/None/|qsMay/loop/None/None/ex-bind-pulled-back|qsTea/full/None/None/
ss04	E679:0020:E665:E665	cell	dangling-anchor-dropped	qsOy|space|qsMay.ex-y0|qsMay.en-y0.ex-y5	qsOy/loop/None/None/|space/boundary/None/None/|qsMay/grounded-loop/None/baseline/|qsMay/loop/baseline/None/
ss04	E679:0020:E665:E670	cell	dangling-anchor-dropped	qsOy|space|qsMay.ex-ext-1|qsIt.en-y5.ex-y0	qsOy/loop/None/None/|space/boundary/None/None/|qsMay/loop/None/x-height/ex-ext-1|qsIt/bar/x-height/None/
ss04	E679:0020:E665:E679	cell	dangling-anchor-dropped	qsOy|space|qsMay|qsOy.en-y5.ex-y0	qsOy/loop/None/None/|space/boundary/None/None/|qsMay/loop/None/x-height/|qsOy/loop/x-height/None/
ss04	E679:0020:E670:E665	cell	dangling-anchor-dropped	qsOy|space|qsIt.ex-y0|qsMay.en-y0.ex-y5.en-ext-1	qsOy/loop/None/None/|space/boundary/None/None/|qsIt/bar/None/baseline/|qsMay/loop/baseline/None/en-ext-1
ss04	E679:0020:E670:E670	cell	dangling-anchor-dropped	qsOy|space|qsIt.ex-y5|qsIt	qsOy/loop/None/None/|space/boundary/None/None/|qsIt/bar/None/None/|qsIt/bar/None/None/
ss04	E679:0020:E679:E652	cell	bare-name-live-join	qsOy|space|qsOy|qsTea.en-y0	qsOy/loop/None/None/|space/boundary/None/None/|qsOy/loop/None/baseline/|qsTea/full/baseline/None/
ss04	E679:0020:E679:E665	cell	dangling-anchor-dropped	qsOy|space|qsOy|qsMay.en-y0.ex-y5	qsOy/loop/None/None/|space/boundary/None/None/|qsOy/loop/None/baseline/|qsMay/loop/baseline/None/
