0020:E652:E650	space|qsTea|qsPea	0,1,2	break,break	0,0,350|0,0,100|0,0,250
0020:E652:E652	space|qsTea|qsTea	0,1,2	break,break	0,0,350|0,0,100|0,0,100
0020:E652:E653	space|qsTea.ex-y0|qsDay.half.en-y0.ex-y0.en-ext-1	0,1,2	break,y0	0,0,350|0,0,50|0,0,300
0020:E652:E658	space|qsTea|qsFee	0,1,2	break,break	0,0,350|0,0,100|0,0,300
0020:E652:E665	space|qsTea.ex-y0|qsMay.en-y0.ex-y5.en-ext-1	0,1,2	break,y0	0,0,350|0,0,50|0,0,350
0020:E652:E666	space|qsTea.half.ex-y5|qsNo.en-ext-1	0,1,2	break,y5	0,0,350|0,0,50|0,0,350
0020:E652:E667	space|qsTea.ex-y0|qsLow	0,1,2	break,y0	0,0,350|0,0,50|0,0,300
0020:E652:E670	space|qsTea.half.ex-y5|qsIt.en-y5.ex-y0	0,1,2	break,y5	0,0,350|0,0,50|0,0,100
0020:E652:E675	space|qsTea.en-y8.ex-y0.ex-ext-1|qsI	0,1,2	break,y0	0,0,350|0,0,100|0,0,300
0020:E652:E676	space|qsTea.ex-y0|qsAh	0,1,2	break,y0	0,0,350|0,0,50|0,0,400
0020:E652:E679	space|qsTea_qsOy	0,1	break,lig	0,0,350|0,0,450
0020:E652:E67A	space|qsTea.ex-y0|qsUtter	0,1,2	break,y0	0,0,350|0,0,50|0,0,300
0020:E653:0020	space|qsDay|space	0,1,2	break,break	0,0,350|0,0,250|0,0,350
0020:E653:00B7	space|qsDay|periodcentered	0,1,2	break,break	0,0,350|0,0,250|0,0,150
0020:E653:200C	space|qsDay|space	0,1,2	break,break	0,0,350|0,0,250|0,0,0
0020:E653:E650	space|qsDay|qsPea	0,1,2	break,break	0,0,350|0,0,100|0,0,250
0020:E653:E652	space|qsDay|qsTea.en-y0	0,1,2	break,y0	0,0,350|0,0,200|0,0,100
0020:E653:E653	space|qsDay|qsDay.half.en-y0.ex-y0	0,1,2	break,y0	0,0,350|0,0,200|0,0,250
0020:E653:E658	space|qsDay|qsFee	0,1,2	break,break	0,0,350|0,0,250|0,0,300
0020:E653:E665	space|qsDay|qsMay.en-y0.ex-y5	0,1,2	break,y0	0,0,350|0,0,200|0,0,300
0020:E653:E666	space|qsDay|qsNo.alt.en-y0.ex-y0	0,1,2	break,y0	0,0,350|0,0,200|0,0,300
0020:E653:E667	space|qsDay|qsLow	0,1,2	break,y0	0,0,350|0,0,200|0,0,300
0020:E653:E670	space|qsDay|qsIt.en-y0.ex-y5	0,1,2	break,y0	0,0,350|0,0,200|0,0,100
0020:E653:E675	space|qsDay|qsI	0,1,2	break,y0	0,0,350|0,0,200|0,0,300
0020:E653:E676	space|qsDay|qsAh	0,1,2	break,y0	0,0,350|0,0,200|0,0,400
0020:E653:E679	space|qsDay|qsOy	0,1,2	break,break	0,0,350|0,0,250|0,0,450
0020:E653:E67A	space|qsDay_qsUtter	0,1	break,lig	0,0,350|0,0,400
0020:E658:0020	space|qsFee|space	0,1,2	break,break	0,0,350|0,0,300|0,0,350
0020:E658:00B7	space|qsFee|periodcentered	0,1,2	break,break	0,0,350|0,0,300|0,0,150
0020:E658:200C	space|qsFee|space	0,1,2	break,break	0,0,350|0,0,300|0,0,0
0020:E658:E650	space|qsFee|qsPea	0,1,2	break,break	0,0,350|0,0,300|0,0,250
0020:E658:E652	space|qsFee|qsTea	0,1,2	break,break	0,0,350|0,0,300|0,0,100
